I(Vcell11),I(Vcell12),I(Vcell13),I(Vcell14),I(Vcell15),I(Vcell21),I(Vcell22),I(Vcell23),I(Vcell24),I(Vcell25),I(Vcell31),I(Vcell32),I(Vcell33),I(Vcell34),I(Vcell35),I(Vcell41),I(Vcell42),I(Vcell43),I(Vcell44),I(Vcell45),I(Vcell51),I(Vcell52),I(Vcell53),I(Vcell54),I(Vcell55),I_RL_mA,V_out_diff,t
-3.2971096,-3.2971096,-3.2971096,-3.2971096,-3.2971096,-3.2971494,-3.2971494,-3.2971494,-3.2971494,-3.2971494,-3.2984397,-3.2984397,-3.2984397,-3.2984397,-3.2984397,-3.299556,-3.299556,-3.299556,-3.299556,-3.299556,-3.2995944,-3.2995944,-3.2995944,-3.2995944,-3.2995944,16.499525,16.506504,5.119999713087964e-08
-3.2980793,-3.2980793,-3.2980793,-3.2980793,-3.2980793,-3.2980723,-3.2980723,-3.2980723,-3.2980723,-3.2980723,-3.2991135,-3.2991135,-3.2991135,-3.2991135,-3.2991135,-3.2998273,-3.2998273,-3.2998273,-3.2998273,-3.2998273,-3.2997336,-3.2997336,-3.2997336,-3.2997336,-3.2997336,16.499525,16.522783,8.469457878270038e-08
-3.3064702,-3.3064702,-3.3064702,-3.3064702,-3.3064702,-3.3064156,-3.3064156,-3.3064156,-3.3064156,-3.3064156,-3.3040419,-3.3040419,-3.3040419,-3.3040419,-3.3040419,-3.3012528,-3.3012528,-3.3012528,-3.3012528,-3.3012528,-3.3008158,-3.3008158,-3.3008158,-3.3008158,-3.3008158,16.499525,16.506563,1.1759632980261652e-07
-3.3164687,-3.3164687,-3.3164687,-3.3164687,-3.3164687,-3.3166707,-3.3166707,-3.3166707,-3.3166707,-3.3166707,-3.309735,-3.309735,-3.309735,-3.309735,-3.309735,-3.302619,-3.302619,-3.302619,-3.302619,-3.302619,-3.3021684,-3.3021684,-3.3021684,-3.3021684,-3.3021684,16.499525,16.494059,1.486483856593802e-07
-3.3247838,-3.3247838,-3.3247838,-3.3247838,-3.3247838,-3.325228,-3.325228,-3.325228,-3.325228,-3.325228,-3.3145614,-3.3145614,-3.3145614,-3.3145614,-3.3145614,-3.3037739,-3.3037739,-3.3037739,-3.3037739,-3.3037739,-3.3032646,-3.3032646,-3.3032646,-3.3032646,-3.3032646,16.499523,16.49358,1.7950708262941658e-07
-3.3310204,-3.3310204,-3.3310204,-3.3310204,-3.3310204,-3.3322837,-3.3322837,-3.3322837,-3.3322837,-3.3322837,-3.3183644,-3.3183644,-3.3183644,-3.3183644,-3.3183644,-3.3042343,-3.3042343,-3.3042343,-3.3042343,-3.3042343,-3.303982,-3.303982,-3.303982,-3.303982,-3.303982,16.499523,16.49536,2.1067847921147418e-07
-3.3394217,-3.3394217,-3.3394217,-3.3394217,-3.3394217,-3.3421144,-3.3421144,-3.3421144,-3.3421144,-3.3421144,-3.3238523,-3.3238523,-3.3238523,-3.3238523,-3.3238523,-3.3050368,-3.3050368,-3.3050368,-3.3050368,-3.3050368,-3.30506,-3.30506,-3.30506,-3.30506,-3.30506,16.499523,16.501556,2.5768653504698815e-07
-3.3558168,-3.3558168,-3.3558168,-3.3558168,-3.3558168,-3.3591635,-3.3591635,-3.3591635,-3.3591635,-3.3591635,-3.334511,-3.334511,-3.334511,-3.334511,-3.334511,-3.308135,-3.308135,-3.308135,-3.308135,-3.308135,-3.307482,-3.307482,-3.307482,-3.307482,-3.307482,16.499521,16.498814,3.3185080298346104e-07
-3.3586738,-3.3586738,-3.3586738,-3.3586738,-3.3586738,-3.3620126,-3.3620126,-3.3620126,-3.3620126,-3.3620126,-3.3364136,-3.3364136,-3.3364136,-3.3364136,-3.3364136,-3.3087664,-3.3087664,-3.3087664,-3.3087664,-3.3087664,-3.3079422,-3.3079422,-3.3079422,-3.3079422,-3.3079422,16.499521,16.498972,3.45241275337191e-07
-3.3640318,-3.3640318,-3.3640318,-3.3640318,-3.3640318,-3.3673153,-3.3673153,-3.3673153,-3.3673153,-3.3673153,-3.340117,-3.340117,-3.340117,-3.340117,-3.340117,-3.310061,-3.310061,-3.310061,-3.310061,-3.310061,-3.3088555,-3.3088555,-3.3088555,-3.3088555,-3.3088555,16.499521,16.496351,3.720222200446509e-07
-3.372793,-3.372793,-3.372793,-3.372793,-3.372793,-3.3758204,-3.3758204,-3.3758204,-3.3758204,-3.3758204,-3.346706,-3.346706,-3.346706,-3.346706,-3.346706,-3.3125894,-3.3125894,-3.3125894,-3.3125894,-3.3125894,-3.3105605,-3.3105605,-3.3105605,-3.3105605,-3.3105605,16.49952,16.485872,4.255841094595707e-07
-3.3819172,-3.3819172,-3.3819172,-3.3819172,-3.3819172,-3.3840375,-3.3840375,-3.3840375,-3.3840375,-3.3840375,-3.3541977,-3.3541977,-3.3541977,-3.3541977,-3.3541977,-3.3163726,-3.3163726,-3.3163726,-3.3163726,-3.3163726,-3.313069,-3.313069,-3.313069,-3.313069,-3.313069,16.49952,16.495611,5.327078882894103e-07
-3.3824706,-3.3824706,-3.3824706,-3.3824706,-3.3824706,-3.3844726,-3.3844726,-3.3844726,-3.3844726,-3.3844726,-3.3546274,-3.3546274,-3.3546274,-3.3546274,-3.3546274,-3.3166993,-3.3166993,-3.3166993,-3.3166993,-3.3166993,-3.3132408,-3.3132408,-3.3132408,-3.3132408,-3.3132408,16.49952,16.499054,5.501919016600158e-07
-3.3832927,-3.3832927,-3.3832927,-3.3832927,-3.3832927,-3.3850737,-3.3850737,-3.3850737,-3.3850737,-3.3850737,-3.3551838,-3.3551838,-3.3551838,-3.3551838,-3.3551838,-3.3171294,-3.3171294,-3.3171294,-3.3171294,-3.3171294,-3.313395,-3.313395,-3.313395,-3.313395,-3.313395,16.499517,16.498255,5.851599284012266e-07
-3.3841574,-3.3841574,-3.3841574,-3.3841574,-3.3841574,-3.3856015,-3.3856015,-3.3856015,-3.3856015,-3.3856015,-3.3556798,-3.3556798,-3.3556798,-3.3556798,-3.3556798,-3.3175023,-3.3175023,-3.3175023,-3.3175023,-3.3175023,-3.3132937,-3.3132937,-3.3132937,-3.3132937,-3.3132937,16.499517,16.498188,6.550959818836485e-07
-3.384999,-3.384999,-3.384999,-3.384999,-3.384999,-3.3860114,-3.3860114,-3.3860114,-3.3860114,-3.3860114,-3.3561673,-3.3561673,-3.3561673,-3.3561673,-3.3561673,-3.3178928,-3.3178928,-3.3178928,-3.3178928,-3.3178928,-3.3129807,-3.3129807,-3.3129807,-3.3129807,-3.3129807,16.499517,16.49837,7.870889332568897e-07
-3.3859541,-3.3859541,-3.3859541,-3.3859541,-3.3859541,-3.3863637,-3.3863637,-3.3863637,-3.3863637,-3.3863637,-3.3567123,-3.3567123,-3.3567123,-3.3567123,-3.3567123,-3.3183823,-3.3183823,-3.3183823,-3.3183823,-3.3183823,-3.3124266,-3.3124266,-3.3124266,-3.3124266,-3.3124266,16.499516,16.498547,1.0481753602742254e-06
-3.3869407,-3.3869407,-3.3869407,-3.3869407,-3.3869407,-3.3866866,-3.3866866,-3.3866866,-3.3866866,-3.3866866,-3.3572736,-3.3572736,-3.3572736,-3.3572736,-3.3572736,-3.318893,-3.318893,-3.318893,-3.318893,-3.318893,-3.3118193,-3.3118193,-3.3118193,-3.3118193,-3.3118193,16.499514,16.498768,1.4652629742008539e-06
-3.3877127,-3.3877127,-3.3877127,-3.3877127,-3.3877127,-3.38695,-3.38695,-3.38695,-3.38695,-3.38695,-3.3576853,-3.3576853,-3.3576853,-3.3576853,-3.3576853,-3.3192685,-3.3192685,-3.3192685,-3.3192685,-3.3192685,-3.3114047,-3.3114047,-3.3114047,-3.3114047,-3.3114047,16.499512,16.498926,1.939208724732214e-06
-3.3883998,-3.3883998,-3.3883998,-3.3883998,-3.3883998,-3.387198,-3.387198,-3.387198,-3.387198,-3.387198,-3.35804,-3.35804,-3.35804,-3.35804,-3.35804,-3.319571,-3.319571,-3.319571,-3.319571,-3.319571,-3.3116667,-3.3116667,-3.311667,-3.311667,-3.311667,16.499508,16.49892,2.5403662764659608e-06
-3.3890665,-3.3890665,-3.3890665,-3.3890665,-3.3890665,-3.3874526,-3.3874526,-3.3874526,-3.3874526,-3.3874526,-3.3583734,-3.3583734,-3.3583734,-3.3583734,-3.3583734,-3.3198555,-3.3198555,-3.3198555,-3.3198555,-3.3198555,-3.3143175,-3.3143175,-3.3143175,-3.3143175,-3.3143175,16.499504,16.498596,3.3840401341438828e-06
-3.3897014,-3.3897014,-3.3897014,-3.3897014,-3.3897014,-3.3876495,-3.3876495,-3.3876495,-3.3876495,-3.3876495,-3.3586817,-3.3586817,-3.3586817,-3.3586817,-3.3586817,-3.3200965,-3.3200965,-3.3200965,-3.3200965,-3.3200965,-3.3152745,-3.3152745,-3.3152745,-3.3152745,-3.3152745,16.499495,16.49912,4.8695824227022995e-06
-3.3897543,-3.3897543,-3.3897543,-3.3897543,-3.3897543,-3.3876472,-3.3876472,-3.3876472,-3.3876472,-3.3876472,-3.3586931,-3.3586931,-3.3586931,-3.3586931,-3.3586931,-3.3201036,-3.3201036,-3.3201036,-3.3201036,-3.3201036,-3.315043,-3.315043,-3.315043,-3.315043,-3.315043,16.499493,16.499468,5.231659955837211e-06
-3.3898628,-3.3898628,-3.3898628,-3.3898628,-3.3898628,-3.3876927,-3.3876927,-3.3876927,-3.3876927,-3.3876927,-3.3587263,-3.3587263,-3.3587263,-3.3587263,-3.3587263,-3.3201172,-3.3201172,-3.3201172,-3.3201172,-3.3201172,-3.3149195,-3.3149195,-3.3149195,-3.3149195,-3.3149195,16.499489,16.49942,5.955815022107033e-06
-3.3899693,-3.3899693,-3.3899693,-3.3899693,-3.3899693,-3.3880224,-3.3880224,-3.3880224,-3.3880224,-3.3880224,-3.3587794,-3.3587794,-3.3587794,-3.3587794,-3.3587794,-3.3201692,-3.3201692,-3.3201692,-3.3201692,-3.3201692,-3.3149292,-3.3149292,-3.3149292,-3.3149292,-3.3149292,16.499481,16.49931,6.967825496210264e-06
-3.3900359,-3.3900359,-3.3900359,-3.3900359,-3.3900359,-3.388876,-3.388876,-3.388876,-3.388876,-3.388876,-3.358791,-3.358791,-3.358791,-3.358791,-3.358791,-3.3201826,-3.3201826,-3.3201826,-3.3201826,-3.3201826,-3.3149092,-3.3149092,-3.3149092,-3.3149092,-3.3149092,16.499474,16.49926,8.314568078146056e-06
-3.3900201,-3.3900201,-3.3900201,-3.3900201,-3.3900201,-3.389094,-3.389094,-3.389094,-3.389094,-3.389094,-3.3587575,-3.3587575,-3.3587575,-3.3587575,-3.3587575,-3.3201742,-3.3201742,-3.3201742,-3.3201742,-3.3201742,-3.3148983,-3.3148983,-3.3148983,-3.3148983,-3.3148983,16.499464,16.499327,9.628489657936829e-06
-3.3899097,-3.3899097,-3.3899097,-3.3899097,-3.3899097,-3.3889468,-3.3889468,-3.3889468,-3.3889468,-3.3889468,-3.358621,-3.358621,-3.358621,-3.358621,-3.358621,-3.3201,-3.3201,-3.3201,-3.3201,-3.3201,-3.3149118,-3.3149118,-3.3149118,-3.3149118,-3.3149118,16.49944,16.49919,1.2256332817518378e-05
-3.3896344,-3.3896344,-3.3896344,-3.3896344,-3.3896344,-3.3886383,-3.3886383,-3.3886383,-3.3886383,-3.3886383,-3.3583717,-3.3583717,-3.3583717,-3.3583717,-3.3583717,-3.3199975,-3.3199975,-3.3199975,-3.3199975,-3.3199975,-3.31489,-3.31489,-3.31489,-3.31489,-3.31489,16.499386,16.499094,1.6088808227583695e-05
-3.3889015,-3.3889015,-3.3889015,-3.3889015,-3.3889015,-3.387864,-3.387864,-3.387864,-3.387864,-3.387864,-3.3577652,-3.3577652,-3.3577652,-3.3577652,-3.3577652,-3.31973,-3.31973,-3.31973,-3.31973,-3.31973,-3.314878,-3.3148782,-3.3148782,-3.3148782,-3.3148782,16.499226,16.49918,2.3753759047714332e-05
-3.3887677,-3.3887677,-3.3887677,-3.3887677,-3.3887677,-3.3877358,-3.3877358,-3.3877358,-3.3877358,-3.3877358,-3.3576727,-3.3576727,-3.3576727,-3.3576727,-3.3576727,-3.3197083,-3.3197083,-3.3197083,-3.3197083,-3.3197083,-3.314862,-3.314862,-3.3148623,-3.3148623,-3.3148623,16.499176,16.499182,2.5003759047714332e-05
-3.3884847,-3.3884847,-3.3884847,-3.3884847,-3.3884847,-3.3874555,-3.3874555,-3.3874555,-3.3874555,-3.3874555,-3.357434,-3.357434,-3.357434,-3.357434,-3.357434,-3.3195796,-3.3195796,-3.3195796,-3.3195796,-3.3195796,-3.3148336,-3.3148336,-3.3148336,-3.3148336,-3.3148336,16.49874,16.499012,2.7503759047714332e-05
-3.3875585,-3.3875585,-3.3875585,-3.3875585,-3.3875585,-3.3865333,-3.3865333,-3.3865333,-3.3865333,-3.3865333,-3.3566473,-3.3566473,-3.3566473,-3.3566473,-3.3566473,-3.318986,-3.3189857,-3.3189857,-3.3189857,-3.3189857,-3.3144228,-3.3144228,-3.3144228,-3.3144228,-3.3144228,16.496794,16.496946,3.250375904771433e-05
-3.387457,-3.387457,-3.387457,-3.387457,-3.387457,-3.386433,-3.386433,-3.386433,-3.386433,-3.386433,-3.3565438,-3.3565438,-3.3565438,-3.3565438,-3.3565438,-3.3186905,-3.3186903,-3.3186903,-3.3186903,-3.3186903,-3.3143396,-3.3143396,-3.3143396,-3.3143396,-3.3143396,16.496445,16.496552,3.266000904771433e-05
-3.3871198,-3.3871198,-3.3871198,-3.3871198,-3.3871198,-3.386096,-3.386096,-3.386096,-3.386096,-3.386096,-3.3562121,-3.3562121,-3.3562121,-3.3562121,-3.3562121,-3.317894,-3.3178935,-3.3178935,-3.3178935,-3.3178935,-3.3140411,-3.3140411,-3.3140411,-3.3140411,-3.3140411,16.49223,16.49491,3.297250904771433e-05
-3.3829215,-3.3829215,-3.3829215,-3.3829215,-3.3829215,-3.3818934,-3.3818934,-3.3818934,-3.3818934,-3.3818934,-3.352021,-3.352021,-3.352021,-3.352021,-3.352021,-3.30821,-3.3082087,-3.308209,-3.308209,-3.3082087,-3.3099961,-3.3099961,-3.3099961,-3.3099961,-3.3099961,16.472057,16.474924,3.359750904771433e-05
-3.373443,-3.373443,-3.373443,-3.373443,-3.373443,-3.3724096,-3.3724096,-3.3724096,-3.3724096,-3.3724096,-3.3425477,-3.3425477,-3.3425477,-3.3425477,-3.3425477,-3.3008,-3.3007987,-3.300799,-3.3007991,-3.3007987,-3.3007884,-3.3007884,-3.3007884,-3.3007884,-3.3007884,16.429373,16.429434,3.4555174080518884e-05
-3.3595757,-3.3595757,-3.3595757,-3.3595757,-3.3595757,-3.358541,-3.358541,-3.358541,-3.358541,-3.358541,-3.328704,-3.328704,-3.328704,-3.328704,-3.328704,-3.2852128,-3.2852113,-3.2852116,-3.2852118,-3.2852113,-3.2872574,-3.2872574,-3.2872574,-3.2872577,-3.2872577,16.362154,16.362225,3.597248810749043e-05
-3.3355606,-3.3355606,-3.3355606,-3.3355606,-3.3355606,-3.3345287,-3.3345287,-3.3345287,-3.3345287,-3.3345287,-3.3047354,-3.3047354,-3.3047354,-3.3047354,-3.3047354,-3.2635741,-3.263573,-3.263573,-3.2635732,-3.263573,-3.2637591,-3.2637591,-3.2637591,-3.2637591,-3.2637591,16.24567,16.245356,3.8447763959065875e-05
-3.288216,-3.288216,-3.288216,-3.288216,-3.288216,-3.2871926,-3.2871926,-3.2871926,-3.2871926,-3.2871926,-3.257483,-3.257483,-3.257483,-3.257483,-3.257483,-3.2152486,-3.2152476,-3.2152479,-3.215248,-3.2152476,-3.2173595,-3.2173595,-3.2173595,-3.2173595,-3.2173595,16.01435,16.014343,4.339831566221677e-05
-3.2763975,-3.2763975,-3.2763975,-3.2763975,-3.2763975,-3.2753751,-3.2753751,-3.2753751,-3.2753751,-3.2753751,-3.2456493,-3.2456493,-3.2456493,-3.2456493,-3.2456493,-3.204603,-3.2046018,-3.204602,-3.204602,-3.2046018,-3.205772,-3.205772,-3.205772,-3.205772,-3.205772,15.956588,15.956664,4.4635953588004494e-05
-3.2733974,-3.2733974,-3.2733974,-3.2733974,-3.2733974,-3.272376,-3.272376,-3.272376,-3.272376,-3.272376,-3.242569,-3.242569,-3.242569,-3.242569,-3.242569,-3.2016642,-3.201663,-3.2016633,-3.2016633,-3.201663,-3.2028322,-3.2028322,-3.2028322,-3.2028322,-3.2028322,15.941874,15.942031,4.494536306945142e-05
-3.2671747,-3.2671747,-3.2671747,-3.2671747,-3.2671747,-3.266154,-3.266154,-3.266154,-3.266154,-3.266154,-3.2359679,-3.235968,-3.235968,-3.2359679,-3.2359679,-3.1955636,-3.1955624,-3.1955626,-3.1955626,-3.1955624,-3.1967387,-3.1967387,-3.1967387,-3.1967387,-3.1967387,15.911482,15.911718,4.5564182032345285e-05
-3.2654834,-3.2654834,-3.2654834,-3.2654834,-3.2654834,-3.264462,-3.264462,-3.264462,-3.264462,-3.264462,-3.2339988,-3.2339988,-3.2339988,-3.2339985,-3.2339988,-3.1939075,-3.1939063,-3.1939065,-3.1939065,-3.1939063,-3.1950846,-3.1950846,-3.1950846,-3.1950846,-3.1950846,15.902814,15.90344,4.571888677306875e-05
-3.261216,-3.261216,-3.261216,-3.261216,-3.261216,-3.2601926,-3.2601926,-3.2601926,-3.2601926,-3.2601926,-3.2267773,-3.2267776,-3.2267776,-3.2267773,-3.2267776,-3.1897326,-3.1897316,-3.1897316,-3.1897318,-3.1897316,-3.1909297,-3.1909297,-3.1909297,-3.1909297,-3.1909297,15.881513,15.882741,4.602829625451568e-05
-3.251009,-3.251009,-3.251009,-3.251009,-3.251009,-3.249979,-3.249979,-3.249979,-3.249979,-3.249979,-3.2165954,-3.2165956,-3.2165956,-3.2165952,-3.2165954,-3.1797543,-3.1797533,-3.1797535,-3.1797535,-3.1797533,-3.1810074,-3.1810074,-3.1810074,-3.1810074,-3.1810074,15.833577,15.833582,4.664711521740954e-05
-3.231286,-3.231286,-3.231286,-3.231286,-3.231286,-3.2302506,-3.2302506,-3.2302506,-3.2302506,-3.2302506,-3.196916,-3.1969163,-3.1969163,-3.1969159,-3.196916,-3.1604733,-3.1604722,-3.1604724,-3.1604726,-3.1604722,-3.1617908,-3.1617908,-3.1617908,-3.1617908,-3.1617908,15.73818,15.73814,4.7850978325225726e-05
-3.2030795,-3.2030795,-3.2030795,-3.2030795,-3.2030795,-3.2020423,-3.2020423,-3.2020423,-3.2020423,-3.2020423,-3.1688583,-3.1688583,-3.1688583,-3.168858,-3.1688583,-3.132898,-3.132897,-3.1328971,-3.1328971,-3.132897,-3.1342535,-3.1342535,-3.1342535,-3.1342535,-3.1342535,15.601623,15.601188,4.958950813022166e-05
-3.147513,-3.147513,-3.147513,-3.147513,-3.147513,-3.146478,-3.146478,-3.146478,-3.146478,-3.146478,-3.1136427,-3.113643,-3.113643,-3.1136425,-3.1136427,-3.0785527,-3.0785515,-3.0785518,-3.0785518,-3.0785515,-3.07993,-3.07993,-3.07993,-3.07993,-3.07993,15.333071,15.331007,5.306656774021352e-05
-3.0393736,-3.0393736,-3.0393736,-3.0393736,-3.0393736,-3.0383465,-3.0383465,-3.0383465,-3.0383465,-3.0383465,-3.006144,-3.006144,-3.006144,-3.0061438,-3.006144,-2.9727516,-2.9727504,-2.9727507,-2.9727507,-2.9727504,-2.974119,-2.974119,-2.974119,-2.974119,-2.974119,14.810366,14.804642,6.002068696019725e-05
-2.8900526,-2.8900526,-2.8900526,-2.8900526,-2.8900526,-2.8890374,-2.8890374,-2.8890374,-2.8890374,-2.8890374,-2.8577487,-2.857749,-2.857749,-2.8577485,-2.8577487,-2.826621,-2.8266199,-2.82662,-2.82662,-2.8266199,-2.8279738,-2.8279738,-2.827974,-2.827974,-2.827974,14.082383,14.077296,7.002068696019725e-05
-2.7451243,-2.7451243,-2.7451243,-2.7451243,-2.7451243,-2.7441204,-2.7441204,-2.7441204,-2.7441204,-2.7441204,-2.713679,-2.7136793,-2.7136793,-2.7136788,-2.713679,-2.6847153,-2.684714,-2.6847143,-2.6847143,-2.684714,-2.6861298,-2.6861298,-2.6861298,-2.6861298,-2.6861298,13.212213,13.363245,8.002068696019725e-05
-2.4696803,-2.4696803,-2.4696803,-2.4696803,-2.4696803,-2.4686298,-2.4686298,-2.4686298,-2.4686298,-2.4686298,-2.4388907,-2.438891,-2.438891,-2.4388907,-2.4388907,-2.4095268,-2.4095254,-2.4095256,-2.4095256,-2.4095254,-2.4162953,-2.4162953,-2.4162953,-2.4162953,-2.4162953,12.083018,12.034108,9.002068696019725e-05
-2.2396748,-2.2396748,-2.2396748,-2.2396748,-2.2396748,-2.2386675,-2.2386675,-2.2386675,-2.2386675,-2.2386675,-2.2096438,-2.209644,-2.209644,-2.2096438,-2.2096438,0.016567364,0.016567364,0.016567364,0.016567364,0.016567364,-2.1903892,-2.1903892,-2.1903892,-2.1903892,-2.1903892,10.904699,10.904699,0.00010000000099999939
-2.2396715,-2.2396715,-2.2396715,-2.2396715,-2.2396715,-2.2386646,-2.2386646,-2.2386646,-2.2386646,-2.2386646,-2.209642,-2.2096422,-2.2096422,-2.209642,-2.2096422,0.005092737,0.0050927363,0.005092737,0.005092737,0.0050927363,-2.1903863,-2.1903863,-2.1903863,-2.1903863,-2.1903863,10.904699,10.904699,0.0001000000019999994
-2.2396715,-2.2396715,-2.2396715,-2.2396715,-2.2396715,-2.2386644,-2.2386644,-2.2386644,-2.2386644,-2.2386644,-2.2096415,-2.2096417,-2.2096417,-2.2096415,-2.2096417,0.011531749,0.011531749,0.011531749,0.011531749,0.011531749,-2.190386,-2.190386,-2.190386,-2.190386,-2.190386,10.904698,10.904698,0.00010000001799999939
-2.2396712,-2.2396712,-2.2396712,-2.2396712,-2.2396712,-2.2386642,-2.2386642,-2.2386642,-2.2386642,-2.2386642,-2.2096415,-2.2096417,-2.2096415,-2.2096412,-2.2096415,0.0049848454,0.0049848454,0.0049848454,0.0049848454,0.0049848454,-2.1903858,-2.1903858,-2.1903858,-2.1903858,-2.1903858,10.904697,10.904697,0.0001000000499999994
-2.2396708,-2.2396708,-2.2396708,-2.2396708,-2.2396708,-2.238664,-2.238664,-2.238664,-2.238664,-2.238664,-2.2096415,-2.2096417,-2.2096417,-2.2096415,-2.2096415,0.010705619,0.010705619,0.010705619,0.010705619,0.010705619,-2.1903853,-2.1903853,-2.1903853,-2.1903853,-2.1903853,10.9046955,10.9046955,0.0001000001139999994
-2.2396698,-2.2396698,-2.2396698,-2.2396698,-2.2396698,-2.238663,-2.238663,-2.238663,-2.238663,-2.238663,-2.209643,-2.2096431,-2.209643,-2.2096426,-2.209643,0.004322176,0.004322176,0.004322176,0.004322176,0.004322176,-2.1903846,-2.1903846,-2.1903846,-2.1903846,-2.1903846,10.904691,10.904691,0.00010000024199999939
-2.2396684,-2.2396684,-2.2396684,-2.2396684,-2.2396684,-2.238661,-2.238661,-2.238661,-2.238661,-2.238661,-2.2096438,-2.209644,-2.209644,-2.2096436,-2.2096438,0.010982117,0.010982117,0.010982117,0.010982117,0.010982117,-2.1903827,-2.1903827,-2.1903827,-2.1903827,-2.1903827,10.904683,10.904682,0.0001000004979999994
-2.2396646,-2.2396646,-2.2396646,-2.2396646,-2.2396646,-2.2386575,-2.2386575,-2.2386575,-2.2386575,-2.2386575,-2.2096453,-2.2096455,-2.2096455,-2.2096453,-2.2096453,0.0063354843,0.0063354843,0.0063354843,0.0063354843,0.0063354843,-2.1903791,-2.1903791,-2.1903791,-2.1903791,-2.1903791,10.904664,10.904665,0.0001000010099999994
