I(Vcell11),I(Vcell12),I(Vcell13),I(Vcell14),I(Vcell15),I(Vcell21),I(Vcell22),I(Vcell23),I(Vcell24),I(Vcell25),I(Vcell31),I(Vcell32),I(Vcell33),I(Vcell34),I(Vcell35),I(Vcell41),I(Vcell42),I(Vcell43),I(Vcell44),I(Vcell45),I(Vcell51),I(Vcell52),I(Vcell53),I(Vcell54),I(Vcell55),I_RL_mA,V_out_diff,t
-3.2978578,-3.2978578,-3.2978578,-3.2978578,-3.2978578,-3.2979333,-3.2979333,-3.2979333,-3.2979333,-3.2979333,-3.29818,-3.29818,-3.29818,-3.29818,-3.29818,-3.2995045,-3.2995045,-3.2995045,-3.2995045,-3.2995045,-3.2995787,-3.299579,-3.299579,-3.299579,-3.299579,16.499525,16.505108,5.119999713087964e-08
-3.2986116,-3.2986116,-3.2986116,-3.2986116,-3.2986116,-3.2986295,-3.2986295,-3.2986295,-3.2986295,-3.2986295,-3.2988362,-3.2988362,-3.2988362,-3.2988362,-3.2988362,-3.2997942,-3.2997942,-3.2997942,-3.2997942,-3.2997942,-3.2997248,-3.2997248,-3.2997248,-3.2997248,-3.2997248,16.499525,16.518072,8.469699385893886e-08
-3.3048716,-3.3048716,-3.3048716,-3.3048716,-3.3048716,-3.3047388,-3.3047388,-3.3047388,-3.3047388,-3.3047388,-3.3043656,-3.3043656,-3.3043656,-3.3043656,-3.3043656,-3.3013716,-3.3013716,-3.3013716,-3.3013716,-3.3013716,-3.3008556,-3.3008556,-3.3008556,-3.3008556,-3.3008556,16.499525,16.505095,1.1760635215020285e-07
-3.3122616,-3.3122616,-3.3122616,-3.3122616,-3.3122616,-3.3122587,-3.3122587,-3.3122587,-3.3122587,-3.3122587,-3.3111763,-3.3111763,-3.3111763,-3.3111763,-3.3111763,-3.3029158,-3.3029158,-3.3029158,-3.3029158,-3.3029158,-3.3022606,-3.3022606,-3.3022606,-3.3022606,-3.3022606,16.499525,16.49564,1.4866369673974929e-07
-3.3186386,-3.3186386,-3.3186386,-3.3186386,-3.3186386,-3.3187118,-3.3187118,-3.3187118,-3.3187118,-3.3187118,-3.3170395,-3.3170395,-3.3170395,-3.3170395,-3.3170395,-3.3043294,-3.3043294,-3.3043294,-3.3043294,-3.3043294,-3.3034587,-3.3034587,-3.3034587,-3.3034587,-3.3034587,16.499525,16.497942,1.7952468511075875e-07
-3.324718,-3.324718,-3.324718,-3.324718,-3.324718,-3.3249912,-3.3249912,-3.3249912,-3.3249912,-3.3249912,-3.322821,-3.322821,-3.322821,-3.322821,-3.322821,-3.305679,-3.305679,-3.305679,-3.305679,-3.305679,-3.304604,-3.304604,-3.304604,-3.304604,-3.304604,16.499523,16.492361,2.1070456822951628e-07
-3.331337,-3.331337,-3.331337,-3.331337,-3.331337,-3.3324852,-3.3324852,-3.3324852,-3.3324852,-3.3324852,-3.3300388,-3.3300388,-3.3300388,-3.3300388,-3.3300388,-3.307024,-3.307024,-3.307024,-3.307024,-3.307024,-3.3059201,-3.3059201,-3.3059201,-3.3059201,-3.3059201,16.499523,16.496513,2.5772566998950413e-07
-3.342262,-3.342262,-3.342262,-3.342262,-3.342262,-3.344307,-3.344307,-3.344307,-3.344307,-3.344307,-3.3414328,-3.3414328,-3.3414328,-3.3414328,-3.3414328,-3.3099217,-3.3099217,-3.3099217,-3.3099217,-3.3099217,-3.3081868,-3.3081868,-3.3081868,-3.3081868,-3.3081868,16.499521,16.499626,3.319628415545354e-07
-3.3443255,-3.3443255,-3.3443255,-3.3443255,-3.3443255,-3.3463788,-3.3463788,-3.3463788,-3.3463788,-3.3463788,-3.3434355,-3.3434355,-3.3434355,-3.3434355,-3.3434355,-3.31051,-3.31051,-3.31051,-3.31051,-3.31051,-3.3086169,-3.3086169,-3.3086169,-3.3086169,-3.3086169,16.499521,16.499195,3.453485982977841e-07
-3.3482335,-3.3482335,-3.3482335,-3.3482335,-3.3482335,-3.3502789,-3.3502789,-3.3502789,-3.3502789,-3.3502789,-3.347275,-3.3472753,-3.347275,-3.347275,-3.347275,-3.31171,-3.31171,-3.31171,-3.31171,-3.31171,-3.3094673,-3.3094673,-3.3094673,-3.3094673,-3.3094673,16.499521,16.49775,3.7212011178428163e-07
-3.3549542,-3.3549542,-3.3549542,-3.3549542,-3.3549542,-3.3568892,-3.3568892,-3.3568892,-3.3568892,-3.3568892,-3.353826,-3.353826,-3.353826,-3.353826,-3.353826,-3.3140182,-3.3140182,-3.3140182,-3.3140182,-3.3140182,-3.3110456,-3.3110456,-3.3110456,-3.3110456,-3.3110456,16.499521,16.490332,4.2566313875727653e-07
-3.362751,-3.362751,-3.362751,-3.362751,-3.362751,-3.3640778,-3.3640778,-3.3640778,-3.3640778,-3.3640778,-3.3605702,-3.3605702,-3.3605702,-3.3605702,-3.3605702,-3.317387,-3.317387,-3.317387,-3.317387,-3.317387,-3.3133514,-3.3133514,-3.3133514,-3.3133514,-3.3133514,16.49952,16.49641,5.327491927032663e-07
-3.3632703,-3.3632703,-3.3632703,-3.3632703,-3.3632703,-3.3644927,-3.3644927,-3.3644927,-3.3644927,-3.3644927,-3.360903,-3.360903,-3.360903,-3.360903,-3.360903,-3.3176925,-3.3176925,-3.3176925,-3.3176925,-3.3176925,-3.3135152,-3.3135152,-3.3135152,-3.3135152,-3.3135152,16.49952,16.49908,5.500960589353169e-07
-3.36404,-3.36404,-3.36404,-3.36404,-3.36404,-3.365067,-3.365067,-3.365067,-3.365067,-3.365067,-3.3613255,-3.3613257,-3.3613257,-3.3613255,-3.3613257,-3.3180876,-3.3180876,-3.3180876,-3.3180876,-3.3180876,-3.313658,-3.313658,-3.313658,-3.313658,-3.313658,16.49952,16.498344,5.84789791399418e-07
-3.3648539,-3.3648539,-3.3648539,-3.3648539,-3.3648539,-3.365582,-3.365582,-3.365582,-3.365582,-3.365582,-3.361608,-3.361608,-3.361608,-3.361608,-3.361608,-3.3184097,-3.3184097,-3.3184097,-3.3184097,-3.3184097,-3.3135436,-3.3135436,-3.3135436,-3.3135436,-3.3135436,16.49952,16.498308,6.541772563276202e-07
-3.3656693,-3.3656693,-3.3656693,-3.3656693,-3.3656693,-3.366017,-3.366017,-3.366017,-3.366017,-3.366017,-3.3617494,-3.3617494,-3.3617494,-3.3617494,-3.3617494,-3.31873,-3.31873,-3.31873,-3.31873,-3.31873,-3.3132172,-3.3132172,-3.3132172,-3.3132172,-3.3132172,16.49952,16.498451,7.848465518606884e-07
-3.366624,-3.366624,-3.366624,-3.366624,-3.366624,-3.3664458,-3.3664458,-3.3664458,-3.3664458,-3.3664458,-3.3617759,-3.3617759,-3.3617759,-3.3617759,-3.3617759,-3.319117,-3.319117,-3.319117,-3.319117,-3.319117,-3.3126457,-3.3126457,-3.3126457,-3.3126457,-3.3126457,16.499517,16.498566,1.0434246378316052e-06
-3.3676333,-3.3676333,-3.3676333,-3.3676333,-3.3676333,-3.3668773,-3.3668773,-3.3668773,-3.3668773,-3.3668773,-3.361763,-3.361763,-3.361763,-3.361763,-3.361763,-3.3195157,-3.3195157,-3.3195157,-3.3195157,-3.3195157,-3.3120153,-3.3120153,-3.3120153,-3.3120153,-3.3120153,16.499517,16.498734,1.4598155095631342e-06
-3.368418,-3.368418,-3.368418,-3.368418,-3.368418,-3.367223,-3.367223,-3.367223,-3.367223,-3.367223,-3.3617675,-3.3617675,-3.3617675,-3.3617675,-3.3617675,-3.3198032,-3.3198032,-3.3198032,-3.3198032,-3.3198032,-3.311585,-3.311585,-3.311585,-3.311585,-3.311585,16.499516,16.498882,1.9325801609602867e-06
-3.369102,-3.369102,-3.369102,-3.369102,-3.369102,-3.3675303,-3.3675303,-3.3675303,-3.3675303,-3.3675303,-3.3617764,-3.3617764,-3.3617764,-3.3617764,-3.3617764,-3.320032,-3.320032,-3.320032,-3.320032,-3.320032,-3.3118927,-3.311893,-3.311893,-3.311893,-3.311893,16.499514,16.49887,2.531971045759646e-06
-3.3697367,-3.3697367,-3.3697367,-3.3697367,-3.3697367,-3.3678129,-3.3678129,-3.3678129,-3.3678129,-3.3678129,-3.3618221,-3.3618221,-3.3618221,-3.3618221,-3.3618221,-3.320253,-3.320253,-3.320253,-3.320253,-3.320253,-3.3145525,-3.3145525,-3.3145525,-3.3145525,-3.3145525,16.49951,16.498611,3.370655758052867e-06
-3.370314,-3.370314,-3.370314,-3.370314,-3.370314,-3.3680177,-3.3680177,-3.3680177,-3.3680177,-3.3680177,-3.3633125,-3.3633125,-3.3633125,-3.3633125,-3.3633125,-3.3204374,-3.3204374,-3.3204374,-3.3204374,-3.3204374,-3.315254,-3.315254,-3.315254,-3.315254,-3.315254,16.499504,16.498117,4.844453576085156e-06
-3.370634,-3.370634,-3.370634,-3.370634,-3.370634,-3.3692105,-3.3692105,-3.3692105,-3.3692105,-3.3692105,-3.364371,-3.364371,-3.364371,-3.364371,-3.364371,-3.3204896,-3.3204896,-3.3204896,-3.3204896,-3.3204896,-3.3151345,-3.3151345,-3.3151345,-3.3151345,-3.3151345,16.49949,16.498512,7.792049212149732e-06
-3.3705912,-3.3705912,-3.3705912,-3.3705912,-3.3705912,-3.3695402,-3.3695402,-3.3695402,-3.3695402,-3.3695402,-3.3642473,-3.3642473,-3.3642473,-3.3642473,-3.3642473,-3.3204277,-3.3204277,-3.3204277,-3.3204277,-3.3204277,-3.31501,-3.31501,-3.31501,-3.31501,-3.31501,16.49947,16.499022,1.1350855591784117e-05
-3.3703027,-3.3703027,-3.3703027,-3.3703027,-3.3703027,-3.3691995,-3.3691998,-3.3691995,-3.3691998,-3.3691995,-3.3639107,-3.3639107,-3.3639107,-3.3639107,-3.3639107,-3.320221,-3.320221,-3.320221,-3.320221,-3.320221,-3.3151224,-3.3151224,-3.3151224,-3.3151224,-3.3151224,16.49939,16.499195,1.7169692039050862e-05
-3.3696637,-3.3696637,-3.3696637,-3.3696637,-3.3696637,-3.3685615,-3.3685615,-3.3685615,-3.3685615,-3.3685615,-3.3632529,-3.3632529,-3.3632529,-3.3632529,-3.3632529,-3.3198695,-3.3198695,-3.3198695,-3.3198695,-3.3198695,-3.3150132,-3.3150132,-3.3150132,-3.3150132,-3.3150132,16.499105,16.499104,2.716969203905086e-05
-3.369561,-3.369561,-3.369561,-3.369561,-3.369561,-3.3684576,-3.3684576,-3.3684576,-3.3684576,-3.3684576,-3.3631537,-3.3631537,-3.3631537,-3.3631537,-3.3631537,-3.3198225,-3.3198225,-3.3198225,-3.3198225,-3.3198225,-3.315015,-3.315015,-3.315015,-3.315015,-3.315015,16.498957,16.499025,2.841969203905086e-05
-3.3692694,-3.3692694,-3.3692694,-3.3692694,-3.3692694,-3.3681726,-3.3681726,-3.3681726,-3.3681726,-3.3681726,-3.3628669,-3.3628669,-3.3628669,-3.3628669,-3.3628669,-3.31956,-3.3195598,-3.3195598,-3.3195598,-3.3195598,-3.3148916,-3.3148916,-3.3148916,-3.3148916,-3.3148916,16.498245,16.498371,3.091969203905086e-05
-3.3691308,-3.3691308,-3.3691308,-3.3691308,-3.3691308,-3.3680344,-3.3680344,-3.3680344,-3.3680344,-3.3680344,-3.3627279,-3.3627279,-3.3627279,-3.3627279,-3.3627279,-3.3194218,-3.3194215,-3.3194215,-3.3194215,-3.3194215,-3.3147926,-3.3147926,-3.3147926,-3.3147926,-3.3147926,16.496536,16.497808,3.154469203905086e-05
-3.3671904,-3.3671904,-3.3671904,-3.3671904,-3.3671904,-3.3660955,-3.3660955,-3.3660955,-3.3660955,-3.3660955,-3.3607862,-3.3607862,-3.3607862,-3.3607862,-3.3607862,-3.3160927,-3.3160915,-3.3160918,-3.3160918,-3.3160915,-3.3129663,-3.3129663,-3.3129663,-3.3129663,-3.3129663,16.486662,16.488667,3.279469203905086e-05
-3.3660326,-3.3660326,-3.3660326,-3.3660326,-3.3660326,-3.3649359,-3.3649359,-3.3649359,-3.3649359,-3.3649359,-3.359625,-3.359625,-3.359625,-3.359625,-3.359625,-3.3113546,-3.3113534,-3.3113537,-3.3113537,-3.3113534,-3.3118412,-3.3118412,-3.3118415,-3.3118415,-3.3118415,16.483198,16.483255,3.29130604663908e-05
-3.36366,-3.36366,-3.36366,-3.36366,-3.36366,-3.3625615,-3.3625615,-3.3625615,-3.3625615,-3.3625615,-3.3572474,-3.3572474,-3.3572474,-3.3572474,-3.3572474,-3.30855,-3.308549,-3.3085492,-3.3085492,-3.308549,-3.309535,-3.309535,-3.309535,-3.309535,-3.309535,16.471815,16.471846,3.3149797321070675e-05
-3.3589215,-3.3589215,-3.3589215,-3.3589215,-3.3589215,-3.3578198,-3.3578198,-3.3578198,-3.3578198,-3.3578198,-3.3525012,-3.3525012,-3.3525012,-3.3525012,-3.3525012,-3.3041735,-3.3041723,-3.3041725,-3.3041725,-3.3041723,-3.3049176,-3.3049176,-3.3049176,-3.3049176,-3.3049176,16.448927,16.448977,3.3623271030430425e-05
-3.349502,-3.349502,-3.349502,-3.349502,-3.349502,-3.348398,-3.348398,-3.348398,-3.348398,-3.348398,-3.343074,-3.343074,-3.343074,-3.343074,-3.343074,-3.2944796,-3.2944782,-3.2944784,-3.2944787,-3.2944782,-3.29571,-3.29571,-3.29571,-3.29571,-3.29571,16.403242,16.403313,3.457021844914992e-05
-3.3308244,-3.3308244,-3.3308244,-3.3308244,-3.3308244,-3.3297215,-3.3297215,-3.3297215,-3.3297215,-3.3297215,-3.324392,-3.324392,-3.324392,-3.324392,-3.324392,-3.276431,-3.27643,-3.2764301,-3.2764301,-3.27643,-3.2773917,-3.2773917,-3.2773917,-3.2773917,-3.2773917,16.312424,16.3123,3.646411328658892e-05
-3.2939844,-3.2939844,-3.2939844,-3.2939844,-3.2939844,-3.2928894,-3.2928894,-3.2928894,-3.2928894,-3.2928894,-3.287553,-3.287553,-3.287553,-3.287553,-3.287553,-3.2398162,-3.2398152,-3.2398155,-3.2398155,-3.2398152,-3.2411683,-3.2411683,-3.2411683,-3.2411683,-3.2411683,16.133123,16.132101,4.0251902961466914e-05
-3.221907,-3.221907,-3.221907,-3.221907,-3.221907,-3.2208285,-3.2208285,-3.2208285,-3.2208285,-3.2208285,-3.2154775,-3.2154775,-3.2154775,-3.2154775,-3.2154775,-3.1691926,-3.1691914,-3.1691916,-3.1691916,-3.1691914,-3.1702118,-3.1702118,-3.1702118,-3.1702118,-3.1702118,15.781881,15.779043,4.782748231122291e-05
-3.129638,-3.129638,-3.129638,-3.129638,-3.129638,-3.1285808,-3.1285808,-3.1285808,-3.1285808,-3.1285808,-3.1232097,-3.1232097,-3.1232097,-3.1232097,-3.1232097,-3.0779712,-3.07797,-3.0779703,-3.0779703,-3.07797,-3.0793486,-3.0793486,-3.0793486,-3.0793486,-3.0793486,15.330007,15.3269825,5.782748231122291e-05
-3.0399761,-3.0399761,-3.0399761,-3.0399761,-3.0399761,-3.038939,-3.038939,-3.038939,-3.038939,-3.038939,-3.033549,-3.033549,-3.033549,-3.033549,-3.033549,-2.9899862,-2.9899852,-2.9899855,-2.9899855,-2.9899852,-2.9910524,-2.9910524,-2.9910524,-2.9910524,-2.9910524,14.885934,14.887344,6.782748231122292e-05
-2.9490204,-2.9490204,-2.9490204,-2.9490204,-2.9490204,-2.9480016,-2.9480016,-2.9480016,-2.9480016,-2.9480016,-2.9425912,-2.9425912,-2.9425912,-2.9425912,-2.9425912,-2.8999276,-2.8999264,-2.8999267,-2.8999267,-2.8999264,-2.9015,-2.9015,-2.9015,-2.9015,-2.9015,14.210242,14.430187,7.782748231122291e-05
-2.6678517,-2.6678517,-2.6678517,-2.6678517,-2.6678517,-2.6667683,-2.6667683,-2.6667683,-2.6667683,-2.6667683,-2.661247,-2.661247,-2.661247,-2.661247,-2.661247,-2.6115365,-2.611535,-2.6115353,-2.6115355,-2.611535,-2.625482,-2.625482,-2.625482,-2.625482,-2.625482,13.0640745,13.069758,8.782748231122291e-05
-2.650513,-2.650513,-2.650513,-2.650513,-2.650513,-2.6494343,-2.6494343,-2.6494343,-2.6494343,-2.6494343,-2.6439147,-2.6439147,-2.6439147,-2.6439147,-2.6439147,-2.590226,-2.5902245,-2.5902247,-2.5902247,-2.5902245,-2.6083891,-2.6083891,-2.6083891,-2.6083891,-2.6083891,12.9846115,12.984407,8.836341125206587e-05
-2.616012,-2.616012,-2.616012,-2.616012,-2.616012,-2.6149402,-2.6149402,-2.6149402,-2.6149402,-2.6149402,-2.6094208,-2.6094208,-2.6094208,-2.6094208,-2.6094208,-2.5512788,-2.5512774,-2.5512776,-2.5512776,-2.5512774,-2.574392,-2.574392,-2.574392,-2.574392,-2.574392,12.821713,12.815544,8.943526913375178e-05
-2.5772133,-2.5772133,-2.5772133,-2.5772133,-2.5772133,-2.5761507,-2.5761507,-2.5761507,-2.5761507,-2.5761507,-2.5706325,-2.5706325,-2.5706325,-2.5706325,-2.5706325,-0.8996396,-0.89963883,-0.89963895,-0.899639,-0.89963883,-2.5361245,-2.5361245,-2.5361245,-2.5361245,-2.5361245,12.665612,12.627244,9.083176499320703e-05
-2.5755565,-2.5755565,-2.5755565,-2.5755565,-2.5755565,-2.5745351,-2.5745351,-2.5745351,-2.5745351,-2.5745351,-2.5690498,-2.5690498,-2.5690498,-2.5690498,-2.5690498,0.072037145,0.072037145,0.072037145,0.072037145,0.072037145,-2.53418,-2.53418,-2.53418,-2.53418,-2.53418,12.617975,12.613997,9.201681579917144e-05
-2.5766273,-2.5766273,-2.5766273,-2.5766273,-2.5766273,-2.5756238,-2.5756238,-2.5756238,-2.5756238,-2.5756238,-2.57015,-2.57015,-2.57015,-2.57015,-2.57015,-0.03099188,-0.03099188,-0.03099188,-0.03099188,-0.03099188,-2.5350614,-2.5350614,-2.5350614,-2.5350614,-2.5350614,12.617265,12.618161,9.318774415776327e-05
-2.5765946,-2.5765946,-2.5765946,-2.5765946,-2.5765946,-2.575601,-2.575601,-2.575601,-2.575601,-2.575601,-2.5701282,-2.5701282,-2.5701282,-2.5701282,-2.5701282,0.067447886,0.067447886,0.067447886,0.067447886,0.067447886,-2.5349522,-2.5349522,-2.5349522,-2.5349522,-2.5349522,12.618575,12.617763,9.462868579891609e-05
-2.577021,-2.577021,-2.577021,-2.577021,-2.577021,-2.576032,-2.576032,-2.576032,-2.576032,-2.576032,-2.570558,-2.570558,-2.570558,-2.570558,-2.570558,-0.029003633,-0.029003633,-0.029003633,-0.029003633,-0.029003633,-2.535353,-2.535353,-2.535353,-2.535353,-2.535353,12.618976,12.619642,9.599239638099305e-05
-2.576684,-2.576684,-2.576684,-2.576684,-2.576684,-2.575701,-2.575701,-2.575701,-2.575701,-2.575701,-2.570223,-2.570223,-2.570223,-2.570223,-2.570223,0.065204896,0.065204896,0.065204896,0.065204896,0.065204896,-2.5350754,-2.5350754,-2.5350754,-2.5350754,-2.5350754,12.61917,12.618392,9.838454141060672e-05
-2.5769405,-2.5769405,-2.5769405,-2.5769405,-2.5769405,-2.5759614,-2.5759614,-2.5759614,-2.5759614,-2.5759614,-2.570482,-2.570482,-2.570482,-2.570482,-2.570482,-0.027441565,-0.027441565,-0.027441565,-0.027441565,-0.027441565,-2.5353847,-2.5353847,-2.5353847,-2.5353847,-2.5353847,12.619952,12.619952,0.00010000000099999939
-2.5769405,-2.5769405,-2.5769405,-2.5769405,-2.5769405,-2.575961,-2.575961,-2.575961,-2.575961,-2.575961,-2.570482,-2.570482,-2.570482,-2.570482,-2.570482,-0.026975589,-0.026975589,-0.026975589,-0.026975589,-0.026975589,-2.5353847,-2.5353847,-2.5353847,-2.5353847,-2.5353847,12.619952,12.619952,0.0001000000019999994
-2.5769403,-2.5769403,-2.5769403,-2.5769403,-2.5769403,-2.5759609,-2.5759609,-2.5759609,-2.5759609,-2.5759609,-2.5704818,-2.5704818,-2.5704818,-2.5704818,-2.5704818,-0.018890863,-0.018890863,-0.018890863,-0.018890863,-0.018890863,-2.5353844,-2.5353844,-2.5353844,-2.5353844,-2.5353844,12.619951,12.619951,0.00010000001799999939
-2.5769398,-2.5769398,-2.5769398,-2.5769398,-2.5769398,-2.5759606,-2.5759606,-2.5759606,-2.5759606,-2.5759606,-2.5704813,-2.5704813,-2.5704813,-2.5704813,-2.5704813,-0.010662888,-0.010662888,-0.010662888,-0.010662888,-0.010662888,-2.535384,-2.535384,-2.535384,-2.535384,-2.535384,12.619949,12.619949,0.0001000000499999994
-2.5769393,-2.5769393,-2.5769393,-2.5769393,-2.5769393,-2.57596,-2.57596,-2.57596,-2.57596,-2.57596,-2.5704808,-2.5704808,-2.5704808,-2.5704808,-2.5704808,-0.0054656616,-0.0054656616,-0.0054656616,-0.0054656616,-0.0054656616,-2.5353835,-2.5353835,-2.5353835,-2.5353835,-2.5353835,12.6199465,12.6199465,0.0001000001139999994
-2.5769382,-2.5769382,-2.5769382,-2.5769382,-2.5769382,-2.575959,-2.575959,-2.575959,-2.575959,-2.575959,-2.5704796,-2.5704796,-2.5704796,-2.5704796,-2.5704796,-0.0037879993,-0.0037879993,-0.0037879993,-0.0037879993,-0.0037879993,-2.5353823,-2.5353823,-2.5353823,-2.5353823,-2.5353823,12.619942,12.619941,0.00010000024199999939
-2.576936,-2.576936,-2.576936,-2.576936,-2.576936,-2.5759568,-2.5759568,-2.5759568,-2.5759568,-2.5759568,-2.5704775,-2.5704775,-2.5704775,-2.5704775,-2.5704775,-0.002550892,-0.002550892,-0.002550892,-0.002550892,-0.002550892,-2.5353804,-2.5353804,-2.5353804,-2.5353804,-2.5353804,12.619931,12.61993,0.0001000004979999994
-2.5769317,-2.5769317,-2.5769317,-2.5769317,-2.5769317,-2.5759525,-2.5759525,-2.5759525,-2.5759525,-2.5759525,-2.5704734,-2.5704734,-2.5704734,-2.5704734,-2.5704734,-0.0022209524,-0.0022209524,-0.0022209524,-0.0022209524,-0.0022209524,-2.5353763,-2.5353763,-2.5353763,-2.5353763,-2.5353763,12.619911,12.61991,0.0001000010099999994
-2.5769234,-2.5769234,-2.5769234,-2.5769234,-2.5769234,-2.5759444,-2.5759444,-2.5759444,-2.5759444,-2.5759444,-2.570465,-2.570465,-2.570465,-2.570465,-2.570465,-0.0012193751,-0.0012193751,-0.0012193751,-0.0012193751,-0.0012193751,-2.5353682,-2.5353682,-2.5353682,-2.5353682,-2.5353682,12.619873,12.619872,0.0001000020339999994
-2.5769083,-2.5769083,-2.5769083,-2.5769083,-2.5769083,-2.5759292,-2.5759292,-2.5759292,-2.5759292,-2.5759292,-2.57045,-2.57045,-2.57045,-2.57045,-2.57045,0.0005928929,0.0005928929,0.0005928929,0.0005928929,0.0005928929,-2.535354,-2.535354,-2.535354,-2.535354,-2.535354,12.619803,12.6198,0.0001000040819999994
-2.5768826,-2.5768826,-2.5768826,-2.5768826,-2.5768826,-2.575904,-2.575904,-2.575904,-2.575904,-2.575904,-2.5704246,-2.5704246,-2.5704246,-2.5704246,-2.5704246,0.0042337948,0.0042337948,0.0042337948,0.0042337948,0.0042337948,-2.5353293,-2.5353293,-2.5353293,-2.5353293,-2.5353293,12.619689,12.6196785,0.0001000081779999994
-2.576846,-2.576846,-2.576846,-2.576846,-2.576846,-2.5758672,-2.5758672,-2.5758672,-2.5758672,-2.5758672,-2.5703874,-2.5703874,-2.5703874,-2.5703874,-2.5703874,0.009406595,0.009406595,0.009406595,0.009406595,0.009406595,-2.535294,-2.535294,-2.535294,-2.535294,-2.535294,12.61953,12.619505,0.00010001636999999942
